1,8502.714285714286
2,8502.714285714286
3,8502.714285714286
4,8502.714285714286
5,8502.714285714286
6,8502.714285714286
7,8502.714285714286
8,8502.714285714286
9,8700.857142857143
10,8700.857142857143
11,8700.857142857143
12,8700.857142857143
13,8871.0
14,8871.0
15,8871.0
16,8871.0
17,8871.0
18,8871.0
19,8871.0
20,8871.0
21,8871.0
22,8871.0
23,8871.0
24,8871.0
25,8871.0
26,8871.0
27,8871.0
28,8871.0
29,8871.0
30,8871.0
31,8871.0
32,8871.0
33,8871.0
34,8871.0
35,8871.0
36,8871.0
37,8871.0
38,8871.0
39,8871.0
40,8871.0
41,8871.0
42,8871.0
43,8871.0
44,8871.0
45,8871.0
46,8871.0
47,8871.0
48,8871.0
49,8871.0
50,8871.0
51,8871.0
52,8871.0
53,8871.0
54,8871.0
55,9014.0
56,9014.0
57,9014.0
58,9014.0
59,9014.0
60,9014.0
61,9014.0
62,9014.0
63,9014.0
64,9014.0
65,9014.0
66,9014.0
67,9014.0
68,9014.0
69,9014.0
70,9014.0
71,9014.0
72,9014.0
73,9014.0
74,9014.0
75,9014.0
76,9014.0
77,9014.0
78,9014.0
79,9014.0
80,9014.0
81,9014.0
82,9014.0
83,9014.0
84,9014.0
85,9014.0
86,9014.0
87,9014.0
88,9014.0
89,9014.0
90,9014.0
91,9014.0
92,9014.0
93,9014.0
94,9014.0
95,9014.0
96,9014.0
97,9014.0
98,9014.0
99,9014.0
100,9014.0
101,9014.0
102,9014.0
103,9014.0
104,9014.0
105,9014.0
106,9014.0
107,9014.0
108,9014.0
109,9014.0
110,9014.0
111,9014.0
112,9014.0
113,9014.0
114,9014.0
115,9014.0
116,9014.0
117,9014.0
118,9014.0
119,9014.0
120,9014.0
121,9014.0
122,9014.0
123,9014.0
124,9014.0
125,9014.0
126,9014.0
127,9014.0
128,9023.0
129,9023.0
130,9023.0
131,9023.0
132,9023.0
133,9023.0
134,9023.0
135,9023.0
136,9023.0
137,9023.0
138,9023.0
139,9023.0
140,9023.0
141,9023.0
142,9023.0
143,9023.0
144,9023.0
145,9023.0
146,9023.0
147,9023.0
148,9023.0
149,9023.0
150,9023.0
151,9023.0
152,9023.0
153,9023.0
154,9023.0
155,9023.0
156,9023.0
157,9023.0
158,9023.0
159,9023.0
160,9023.0
161,9023.0
162,9023.0
163,9023.0
164,9023.0
165,9023.0
166,9023.0
167,9023.0
168,9023.0
169,9023.0
170,9023.0
171,9023.0
172,9023.0
173,9023.0
174,9023.0
175,9023.0
176,9023.0
177,9023.0
178,9023.0
179,9023.0
180,9023.0
181,9023.0
182,9023.0
